,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_neurons_hidden_3,param_neurons_hidden_2,param_neurons_hidden_1,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
36,0.7988925457000733,0.03297732905028771,0.27178196907043456,0.023217834605530542,213,225,198,"{'neurons_hidden_3': 213, 'neurons_hidden_2': 225, 'neurons_hidden_1': 198}",-374.30739871372646,-378.43477525904524,-1905.8561643835617,-359.49938243362516,-324.2079688080899,-668.4611379196097,618.9920477099768,221
37,0.8015912055969239,0.03926004706551607,0.2612999439239502,0.02981824489684887,175,224,126,"{'neurons_hidden_3': 175, 'neurons_hidden_2': 224, 'neurons_hidden_1': 126}",-402.3065729578992,-461.23265810185205,-1905.8561643835617,-443.16341282217445,-388.01566968461265,-720.11489559002,593.4638184414479,263
38,0.7794635772705079,0.028066356050848486,0.2781559467315674,0.013146188679083542,285,172,24,"{'neurons_hidden_3': 285, 'neurons_hidden_2': 172, 'neurons_hidden_1': 24}",-1793.4075342465753,-407.68158134804526,-365.6951217777054,-487.62028344504176,-376.0922331225249,-686.0993507879786,555.3026365214769,237
39,0.8162308692932129,0.020102903017972722,0.26765851974487304,0.03453014664543241,198,210,280,"{'neurons_hidden_3': 198, 'neurons_hidden_2': 210, 'neurons_hidden_1': 280}",-363.32625934544114,-351.02932104584494,-290.36180282099116,-397.08657754775436,-322.3844913619525,-344.83769042439684,36.28189122536656,13
40,0.8430486202239991,0.04589836554075995,0.2702702522277832,0.023951564049948772,97,254,299,"{'neurons_hidden_3': 97, 'neurons_hidden_2': 254, 'neurons_hidden_1': 299}",-383.0069153746561,-427.2637141164928,-294.4871742207072,-382.7830518735181,-317.711381530261,-361.050447423127,48.26496294248371,34
41,0.8154198169708252,0.049955582602458776,0.27129354476928713,0.03059750243462436,278,36,145,"{'neurons_hidden_3': 278, 'neurons_hidden_2': 36, 'neurons_hidden_1': 145}",-439.2768980039249,-462.41220551752525,-359.96457467594814,-398.6327836209806,-397.65037166203587,-411.587366696083,35.71231746738489,111
42,0.7712272644042969,0.027007645077351126,0.268174934387207,0.026780020067315377,249,37,93,"{'neurons_hidden_3': 249, 'neurons_hidden_2': 37, 'neurons_hidden_1': 93}",-462.00685410957243,-424.6212883122854,-384.2739278334299,-559.2035927885084,-423.34250582209427,-450.68963377317806,59.56816064818484,138
43,0.7992930889129639,0.032633284838243064,0.2593785285949707,0.02028342491833922,295,83,224,"{'neurons_hidden_3': 295, 'neurons_hidden_2': 83, 'neurons_hidden_1': 224}",-451.6133177428729,-373.5017682038548,-402.98198046140277,-389.6518639415039,-339.9740021980209,-391.5445865095311,36.68165020757793,64
44,0.7867702960968017,0.03338045724694072,0.28941822052001953,0.04274556655666323,146,111,222,"{'neurons_hidden_3': 146, 'neurons_hidden_2': 111, 'neurons_hidden_1': 222}",-438.69824211860396,-1754.8458904109589,-458.87608254009007,-368.87547736256977,-365.12368857972353,-677.2838762023891,540.060123838149,231
45,0.7951020240783692,0.01662215392337249,0.2565329074859619,0.013112470298785062,246,215,27,"{'neurons_hidden_3': 246, 'neurons_hidden_2': 215, 'neurons_hidden_1': 27}",-434.78771575769906,-433.6374815674588,-378.9894082614315,-447.65206612185796,-372.1302175788115,-413.43937785745175,31.39257903057309,114
46,0.8145922660827637,0.04464450236742106,0.2506587982177734,0.015131916631640662,121,43,142,"{'neurons_hidden_3': 121, 'neurons_hidden_2': 43, 'neurons_hidden_1': 142}",-492.2470622190649,-577.5325961604415,-372.86897082589445,-415.98270801901555,-441.8744555438804,-460.1011585536593,70.30164523937916,145
47,0.8150635242462159,0.03986104720284186,0.2723121166229248,0.0259392200360025,200,164,151,"{'neurons_hidden_3': 200, 'neurons_hidden_2': 164, 'neurons_hidden_1': 151}",-421.7013989561657,-373.3930928460043,-424.84633771051307,-382.12569416664235,-406.82254633312584,-401.77781400249035,20.719331827719156,84
48,0.7942584037780762,0.041888881725493016,0.26318840980529784,0.027381590427357876,284,84,285,"{'neurons_hidden_3': 284, 'neurons_hidden_2': 84, 'neurons_hidden_1': 285}",-398.07683893442675,-381.32954196746704,-336.24429943522955,-379.85357654373644,-367.39155230646963,-372.57916183746585,20.62402151625496,43
49,0.7871495246887207,0.007646477405754183,0.26795530319213867,0.020697076446121124,246,42,128,"{'neurons_hidden_3': 246, 'neurons_hidden_2': 42, 'neurons_hidden_1': 128}",-491.1924676014502,-405.3431359106894,-1905.8561643835617,-441.08203066697916,-1695.11301369863,-987.7173624522623,667.5169456900142,288
50,0.792719554901123,0.0349007529575579,0.24463443756103515,0.01601336687265024,24,153,188,"{'neurons_hidden_3': 24, 'neurons_hidden_2': 153, 'neurons_hidden_1': 188}",-433.9669609068217,-402.47041076879736,-413.35314479656455,-455.1348180413445,-383.90377826935605,-417.76582255657684,24.734502612607812,121
51,0.7939477443695069,0.014072721289631983,0.2613217830657959,0.009040186939196856,267,128,139,"{'neurons_hidden_3': 267, 'neurons_hidden_2': 128, 'neurons_hidden_1': 139}",-1793.4075342465753,-523.3880284118657,-371.85599805553267,-1583.0650684931506,-423.6406848985413,-939.0714628211332,617.2216579198323,282
52,0.7758726119995117,0.031577263651316405,0.27043328285217283,0.019385550787455942,188,39,22,"{'neurons_hidden_3': 188, 'neurons_hidden_2': 39, 'neurons_hidden_1': 22}",-607.783665073934,-527.0409403544943,-557.9625882534898,-484.284497560849,-589.5957061183658,-553.3334794722266,44.18203245157551,167
53,0.7883393287658691,0.026884251942100184,0.26528234481811525,0.025889584070199038,32,230,218,"{'neurons_hidden_3': 32, 'neurons_hidden_2': 230, 'neurons_hidden_1': 218}",-444.493965192367,-407.19036685853666,-362.8525260025092,-395.24311039923475,-361.338540401144,-394.22370177075834,30.86051681134425,70
54,0.8044617176055908,0.03749603162268456,0.28641815185546876,0.04048192651869424,136,296,102,"{'neurons_hidden_3': 136, 'neurons_hidden_2': 296, 'neurons_hidden_1': 102}",-411.8751178716083,-387.2898310862768,-355.09094596287025,-1583.0650684931506,-344.7714118142886,-616.418475045639,483.90655327017026,173
55,0.8198508739471435,0.04181636048290446,0.26641573905944826,0.029041295266410933,176,142,250,"{'neurons_hidden_3': 176, 'neurons_hidden_2': 142, 'neurons_hidden_1': 250}",-431.7890218922153,-339.83150005153175,-505.0427054912504,-375.5559869874968,-322.9189587207093,-395.02763462864067,66.45319388224739,71
56,0.8193740844726562,0.0371810110055152,0.26812152862548827,0.022905696333827778,297,137,207,"{'neurons_hidden_3': 297, 'neurons_hidden_2': 137, 'neurons_hidden_1': 207}",-458.9532403918262,-379.6093663115302,-308.3458552029568,-366.4714337854868,-314.05706978274515,-365.48739309490907,54.49127743628964,38
57,0.8103608608245849,0.01284681501498737,0.26700940132141116,0.027979915319138998,216,247,119,"{'neurons_hidden_3': 216, 'neurons_hidden_2': 247, 'neurons_hidden_1': 119}",-1793.4075342465753,-383.63963901357124,-337.397778237691,-372.533123550515,-357.9451471230505,-648.9846444342805,572.4207421483558,200
58,0.7847163677215576,0.0166580259354973,0.27559938430786135,0.02318369883361443,225,23,240,"{'neurons_hidden_3': 225, 'neurons_hidden_2': 23, 'neurons_hidden_1': 240}",-436.6376725523592,-492.31110309093094,-361.8423418072487,-502.4123628892388,-1695.11301369863,-697.6632988076815,501.22020683955327,245
59,0.8205342769622803,0.047486998590933784,0.26290163993835447,0.017237031678807798,187,223,92,"{'neurons_hidden_3': 187, 'neurons_hidden_2': 223, 'neurons_hidden_1': 92}",-473.7659267908216,-424.4539526993837,-1905.8561643835617,-1583.0650684931506,-360.33805991464607,-949.4958344563127,658.0470896411206,285
60,0.7849855422973633,0.020443730434764548,0.26372699737548827,0.02612793727924161,141,46,156,"{'neurons_hidden_3': 141, 'neurons_hidden_2': 46, 'neurons_hidden_1': 156}",-442.61081146190855,-467.5616243348097,-368.63236037834497,-465.30947092036087,-390.2454336447917,-426.8719401480431,40.284378788085704,128
61,0.8149875640869141,0.03538688844280791,0.2579041004180908,0.019441329756369134,67,181,184,"{'neurons_hidden_3': 67, 'neurons_hidden_2': 181, 'neurons_hidden_1': 184}",-461.9244860111843,-377.17735569203745,-406.62901843421133,-364.5589405608239,-360.046343742549,-394.06722888816114,37.61870126291089,68
62,0.7672564029693604,0.023328911492977063,0.2732443332672119,0.029840647365082427,139,174,53,"{'neurons_hidden_3': 139, 'neurons_hidden_2': 174, 'neurons_hidden_1': 53}",-446.9516954233952,-407.3996100196731,-402.9501064300996,-406.18011584280725,-386.263477701095,-409.9490010834141,19.999459109852932,108
63,0.8223363399505615,0.04361045871615544,0.25343976020812986,0.024823501261443982,132,277,137,"{'neurons_hidden_3': 132, 'neurons_hidden_2': 277, 'neurons_hidden_1': 137}",-435.0679124830389,-349.99559138936945,-395.7659854759417,-375.7669283317948,-413.1278146258102,-393.944846461191,29.408784751635576,67
64,0.7763090133666992,0.028968372646112933,0.2675355911254883,0.02432082431372773,52,264,96,"{'neurons_hidden_3': 52, 'neurons_hidden_2': 264, 'neurons_hidden_1': 96}",-497.2338518491578,-922.3262840358807,-1905.8561643835617,-388.5068923928657,-1695.11301369863,-1081.8072412720192,616.9321186761697,295
65,0.7804078578948974,0.03132467755600251,0.25361952781677244,0.0159224700768826,179,45,108,"{'neurons_hidden_3': 179, 'neurons_hidden_2': 45, 'neurons_hidden_1': 108}",-462.58562584511816,-427.4736030512706,-380.9086990485004,-523.6770043664443,-502.94763144969914,-459.5185127522065,51.41631380807526,144
66,0.7488175868988037,0.032414962855594344,0.2652398109436035,0.025267708118015188,128,62,85,"{'neurons_hidden_3': 128, 'neurons_hidden_2': 62, 'neurons_hidden_1': 85}",-508.7950429278385,-435.82950603512614,-399.3468487524161,-534.9196931912111,-507.8963005170256,-477.35747828472347,51.077547940669746,153
67,0.8327812194824219,0.026529099397449487,0.24091582298278807,0.014232448746571218,281,184,291,"{'neurons_hidden_3': 281, 'neurons_hidden_2': 184, 'neurons_hidden_1': 291}",-360.38799135413933,-335.65407735386174,-292.4068786972073,-1583.0650684931506,-314.67849941071404,-577.2385030618146,503.4165409788134,169
68,0.7815520286560058,0.02353338216434181,0.24449000358581544,0.022510635583676823,213,36,109,"{'neurons_hidden_3': 213, 'neurons_hidden_2': 36, 'neurons_hidden_1': 109}",-539.9910315097201,-492.21459053921336,-405.2270130665078,-521.0152637222947,-486.46763535589,-488.9831068387251,46.17298080376324,161
69,0.8267453193664551,0.029360583476492765,0.2696357250213623,0.03212626426230612,238,297,112,"{'neurons_hidden_3': 238, 'neurons_hidden_2': 297, 'neurons_hidden_1': 112}",-434.72937002560633,-393.7001315324933,-331.7548597870979,-343.93527761288567,-339.88374569055765,-368.8006769297282,39.48023550103975,39
70,0.7509748458862304,0.022994549748313532,0.2650111198425293,0.03785281535714682,159,49,72,"{'neurons_hidden_3': 159, 'neurons_hidden_2': 49, 'neurons_hidden_1': 72}",-1793.4075342465753,-1749.486289348523,-1905.8561643835617,-578.427166754548,-454.7254978888949,-1296.3805305244207,639.9439734673299,300
71,0.7839139461517334,0.050195149322190075,0.2639047622680664,0.02950721436842933,198,33,207,"{'neurons_hidden_3': 198, 'neurons_hidden_2': 33, 'neurons_hidden_1': 207}",-422.00277708618296,-403.29259985434635,-398.38389941893075,-1583.0650684931506,-377.25299925213045,-636.7994688209483,473.34723308723454,189
72,0.8096760749816895,0.041954380909402525,0.2897597312927246,0.03048535175292538,207,274,122,"{'neurons_hidden_3': 207, 'neurons_hidden_2': 274, 'neurons_hidden_1': 122}",-401.022085155805,-333.89822762253,-371.083741648918,-365.816062971884,-1695.11301369863,-633.3866262195534,531.2901866735536,185
73,0.8211668968200684,0.03077244807856483,0.26221356391906736,0.025185612831409486,154,231,203,"{'neurons_hidden_3': 154, 'neurons_hidden_2': 231, 'neurons_hidden_1': 203}",-396.33831823007444,-1754.8458904109589,-400.99106830843334,-368.8473333885727,-369.6907440943391,-658.1426708864758,548.5112075175458,211
74,0.7745084762573242,0.028893688079788444,0.27456345558166506,0.027150659075755108,194,36,81,"{'neurons_hidden_3': 194, 'neurons_hidden_2': 36, 'neurons_hidden_1': 81}",-495.96816083448147,-511.19344437745724,-389.5965884129033,-567.0272918071373,-427.28778500497214,-478.21465408739033,62.82862371241265,155
75,0.8081191539764404,0.032119548654117265,0.2525786399841309,0.013989337296511308,291,64,101,"{'neurons_hidden_3': 291, 'neurons_hidden_2': 64, 'neurons_hidden_1': 101}",-1793.4075342465753,-406.2657276964166,-408.0474387595468,-386.5605929123017,-366.6579773406796,-672.187854191104,560.8118660301992,228
76,0.7964352130889892,0.01822521873664035,0.2607773780822754,0.01648075286140452,176,224,197,"{'neurons_hidden_3': 176, 'neurons_hidden_2': 224, 'neurons_hidden_1': 197}",-1793.4075342465753,-337.8904968073557,-338.27627853738693,-363.84306432229056,-320.5613825835306,-630.7957512994278,581.4699284603561,181
77,0.8099348068237304,0.03906125623132217,0.2643563270568848,0.033063838279136865,213,195,28,"{'neurons_hidden_3': 213, 'neurons_hidden_2': 195, 'neurons_hidden_1': 28}",-437.455473564691,-1541.5854474403716,-386.3098777624408,-421.4164551582097,-382.6958873943999,-633.8926282640226,454.320801821316,186
78,0.7825526714324951,0.03657215535319454,0.27931365966796873,0.030233293355569842,60,79,177,"{'neurons_hidden_3': 60, 'neurons_hidden_2': 79, 'neurons_hidden_1': 177}",-426.9303123209294,-406.5351890663371,-376.10004009843055,-378.5436249397894,-427.783420831032,-403.17851745130366,22.45412273498851,87
79,0.7923355579376221,0.023359892420244787,0.2589112281799316,0.023714496109117498,88,182,96,"{'neurons_hidden_3': 88, 'neurons_hidden_2': 182, 'neurons_hidden_1': 96}",-421.0234839417329,-420.01491241951675,-447.49129524454753,-1583.0650684931506,-406.6116789372298,-655.6412878072355,463.90135527902413,206
80,0.7999532699584961,0.01974321871802124,0.2787648677825928,0.033010034343552375,135,59,236,"{'neurons_hidden_3': 135, 'neurons_hidden_2': 59, 'neurons_hidden_1': 236}",-426.54866806601416,-421.6210570461084,-371.5637138065673,-396.13863735412855,-373.43673501743274,-397.86176225805025,23.145544371030923,75
81,0.7984494209289551,0.0382348987685354,0.24197540283203126,0.009679175256796565,254,53,218,"{'neurons_hidden_3': 254, 'neurons_hidden_2': 53, 'neurons_hidden_1': 218}",-1793.4075342465753,-400.24428383967154,-375.17580654298445,-379.5931023630257,-385.8584727551752,-666.8558399494864,563.3395218584898,219
82,0.7684455394744873,0.03922047153048268,0.2560100555419922,0.015369930845117218,72,144,80,"{'neurons_hidden_3': 72, 'neurons_hidden_2': 144, 'neurons_hidden_1': 80}",-580.6657094100176,-432.5090194648832,-383.4259703159405,-472.4435337146264,-408.18051110474283,-455.4449488020421,69.1605493961013,141
83,0.7889955520629883,0.024632781295941018,0.25997314453125,0.03196190742496545,196,27,201,"{'neurons_hidden_3': 196, 'neurons_hidden_2': 27, 'neurons_hidden_1': 201}",-1793.4075342465753,-413.84244848558643,-447.62655474168804,-488.9817964894815,-412.41773685097417,-711.255214162861,541.796525859831,256
84,0.8051793575286865,0.01258635879933565,0.2728930950164795,0.02510385072032944,276,179,95,"{'neurons_hidden_3': 276, 'neurons_hidden_2': 179, 'neurons_hidden_1': 95}",-438.7354801870654,-431.2265596654932,-430.99331894016706,-388.79302465140677,-363.38853752404356,-410.6273841936351,29.453048330822284,109
85,0.8117423534393311,0.02884145445488455,0.2685551643371582,0.017449595874461484,77,140,262,"{'neurons_hidden_3': 77, 'neurons_hidden_2': 140, 'neurons_hidden_1': 262}",-406.10024018979766,-438.95096770715423,-391.74621936218483,-400.2453757976101,-403.3494415742237,-408.0784489261941,16.17088738065864,99
86,0.796851634979248,0.034471814119769455,0.25326004028320315,0.01810637133275055,195,80,54,"{'neurons_hidden_3': 195, 'neurons_hidden_2': 80, 'neurons_hidden_1': 54}",-428.06427169943623,-519.7787690589323,-369.5458800856128,-612.9291236696644,-528.6109374659258,-491.78579639591436,84.63856464459569,162
87,0.7823837757110595,0.010073392652142526,0.25598945617675783,0.016660977727537617,65,250,33,"{'neurons_hidden_3': 65, 'neurons_hidden_2': 250, 'neurons_hidden_1': 33}",-522.235626205082,-1754.8458904109589,-911.3072349972081,-512.4953407467854,-1695.11301369863,-1079.199421211733,546.8816461917919,294
88,0.8111362934112549,0.043031715804451295,0.26664056777954104,0.017051161078917902,115,119,119,"{'neurons_hidden_3': 115, 'neurons_hidden_2': 119, 'neurons_hidden_1': 119}",-432.7571782510054,-388.18354238905056,-401.1637338263074,-400.75785009290655,-378.9300366815755,-400.35846824816906,18.209288110392162,80
89,0.8398102283477783,0.041308642187552314,0.26462407112121583,0.0313452026916441,287,229,131,"{'neurons_hidden_3': 287, 'neurons_hidden_2': 229, 'neurons_hidden_1': 131}",-364.91651794892834,-366.7131406731909,-359.0388895689982,-383.88963196004886,-313.5515602989366,-357.62194809002057,23.53745335042809,31
90,0.8077093124389648,0.03368768086529293,0.2624362468719482,0.02880214914575452,186,250,193,"{'neurons_hidden_3': 186, 'neurons_hidden_2': 250, 'neurons_hidden_1': 193}",-402.85319839761905,-335.2756374703589,-294.0376424720931,-395.4880560619388,-354.0153460180812,-356.3339760840182,40.066801408692676,26
91,0.8063611030578614,0.05709961906378509,0.2570913314819336,0.02881139921215701,118,65,44,"{'neurons_hidden_3': 118, 'neurons_hidden_2': 65, 'neurons_hidden_1': 44}",-473.52083701147984,-459.75625301237176,-383.8190067798335,-415.3505443737806,-1695.11301369863,-685.5119309752192,505.80747159540186,235
92,0.8178869247436523,0.04861906926032573,0.27080273628234863,0.02614004367972191,279,214,84,"{'neurons_hidden_3': 279, 'neurons_hidden_2': 214, 'neurons_hidden_1': 84}",-387.56942762248815,-351.88794183034884,-412.7485579406068,-370.19644047006676,-403.55837482513823,-385.19214853772974,22.07426949153527,52
93,0.8350592136383057,0.05847761400117468,0.2675821304321289,0.034487007564339235,71,288,298,"{'neurons_hidden_3': 71, 'neurons_hidden_2': 288, 'neurons_hidden_1': 298}",-364.95999205634513,-347.29663974092136,-305.64024499583934,-357.75158986606533,-326.56619127629705,-340.44293158709365,21.68612522582747,9
94,0.7977501392364502,0.03654241911937323,0.2808058261871338,0.0388630228683963,120,82,127,"{'neurons_hidden_3': 120, 'neurons_hidden_2': 82, 'neurons_hidden_1': 127}",-505.5418743669882,-432.775058164952,-356.6796692626649,-413.7970813721302,-364.4021254697939,-414.63916172730586,53.807035939311156,115
95,0.7984104156494141,0.03882709842695574,0.27084851264953613,0.033674793712521287,29,261,49,"{'neurons_hidden_3': 29, 'neurons_hidden_2': 261, 'neurons_hidden_1': 49}",-434.0056761481962,-1754.8458904109589,-384.4013023376569,-479.56803114467147,-416.3899663824982,-693.8421732847962,531.3926383978459,243
96,0.8093748092651367,0.013241885463404119,0.26729536056518555,0.0245357947215423,94,242,152,"{'neurons_hidden_3': 94, 'neurons_hidden_2': 242, 'neurons_hidden_1': 152}",-440.6462189737385,-404.7862316927904,-314.64370930402583,-389.75607015695965,-399.133037828025,-389.7930535911079,41.34126374246585,60
97,0.8050393104553223,0.008589216648655754,0.26218252182006835,0.022472482310571085,150,143,112,"{'neurons_hidden_3': 150, 'neurons_hidden_2': 143, 'neurons_hidden_1': 112}",-475.44587465489775,-1754.8458904109589,-432.1164220994505,-388.73071548582175,-514.4375431160818,-713.1152891534421,522.5606104317593,260
98,0.8225365161895752,0.021262456113043424,0.2601733684539795,0.013459252591748207,128,286,277,"{'neurons_hidden_3': 128, 'neurons_hidden_2': 286, 'neurons_hidden_1': 277}",-390.6852293211271,-318.9734438375726,-288.8465155192127,-387.7290509844662,-315.80774922495243,-340.4083977774662,41.20747716526813,8
99,0.8141839027404785,0.02912505646402792,0.25113558769226074,0.006435525820532089,252,159,243,"{'neurons_hidden_3': 252, 'neurons_hidden_2': 159, 'neurons_hidden_1': 243}",-370.41819315665424,-368.8051752672241,-1905.8561643835617,-1583.0650684931506,-351.22160573762244,-915.8732414076427,684.229094709013,279
100,0.8173320770263672,0.0254235988887765,0.2645246982574463,0.01693912147665129,138,274,210,"{'neurons_hidden_3': 138, 'neurons_hidden_2': 274, 'neurons_hidden_1': 210}",-1793.4075342465753,-1754.8458904109589,-304.0051380194382,-365.32676490528104,-315.455056882293,-906.6080768929094,708.7310236695305,277
101,0.8102335929870605,0.018522955851714852,0.2565163135528564,0.008218114734039363,43,252,265,"{'neurons_hidden_3': 43, 'neurons_hidden_2': 252, 'neurons_hidden_1': 265}",-387.63626185067574,-1754.8458904109589,-327.9884508740765,-355.94023589690727,-345.4440476627888,-634.3709773390815,560.5737688557793,187
102,0.832677698135376,0.0391656487427149,0.28223271369934083,0.025042327392856657,264,285,147,"{'neurons_hidden_3': 264, 'neurons_hidden_2': 285, 'neurons_hidden_1': 147}",-411.6685427404869,-327.1362083427695,-293.44650092142444,-340.91925972061745,-331.3229547036335,-340.89869328578635,38.8360228041032,11
103,0.8452703952789307,0.052340640612864045,0.26457977294921875,0.025040019557231112,194,129,222,"{'neurons_hidden_3': 194, 'neurons_hidden_2': 129, 'neurons_hidden_1': 222}",-389.16567751123523,-356.6716887810796,-413.1460882746302,-356.57684859382954,-341.90947328445264,-371.4939552890454,25.94089890738858,42
104,0.7928829669952393,0.028923388411903984,0.27103571891784667,0.03002346813557546,126,136,23,"{'neurons_hidden_3': 126, 'neurons_hidden_2': 136, 'neurons_hidden_1': 23}",-540.67401595918,-573.2534983115037,-389.775597390979,-600.9411979196532,-387.52363071774624,-498.43358805981234,91.64896112032844,163
105,0.8481659889221191,0.03856805531416296,0.26697559356689454,0.028053172144990323,226,202,238,"{'neurons_hidden_3': 226, 'neurons_hidden_2': 202, 'neurons_hidden_1': 238}",-404.20109849806295,-349.07027982648816,-303.9785371955717,-371.8506874006297,-1695.11301369863,-624.8427233238765,536.1288012851993,177
106,0.8371990203857422,0.035365840073010565,0.2659419536590576,0.017403627612277685,296,256,106,"{'neurons_hidden_3': 296, 'neurons_hidden_2': 256, 'neurons_hidden_1': 106}",-370.98876925866574,-334.82184571008685,-371.39242416629344,-365.1275740307692,-356.7555355220268,-359.8172297375684,13.572997988634038,33
107,0.8361587524414062,0.03778497239849646,0.2804978847503662,0.031488080071568364,104,283,190,"{'neurons_hidden_3': 104, 'neurons_hidden_2': 283, 'neurons_hidden_1': 190}",-444.6353453701486,-422.3880914155683,-307.14828291215713,-383.3889874226369,-336.98618232179945,-378.909377888462,51.25929635036645,48
108,0.8144132614135742,0.032025189150457746,0.2743535041809082,0.026106500112230882,235,70,290,"{'neurons_hidden_3': 235, 'neurons_hidden_2': 70, 'neurons_hidden_1': 290}",-430.1556883445247,-388.1466859858345,-401.84931304595636,-376.2597949626619,-353.0766161145179,-389.8976196906991,25.723131233591612,61
109,0.8108431339263916,0.027601468650953337,0.26195311546325684,0.023624478619014413,185,42,180,"{'neurons_hidden_3': 185, 'neurons_hidden_2': 42, 'neurons_hidden_1': 180}",-476.9088993173554,-433.9616196257878,-357.42025857573634,-542.7539462129747,-380.3240493615719,-438.27375461868525,66.81741615988611,134
110,0.8036210060119628,0.041487376829878055,0.2888955116271973,0.04015207260596866,103,86,65,"{'neurons_hidden_3': 103, 'neurons_hidden_2': 86, 'neurons_hidden_1': 65}",-539.7879432394703,-489.6335247755786,-390.05174040119954,-578.5404774950748,-442.02949559551337,-488.00863630136735,67.215156019921,159
111,0.8262944221496582,0.040350696557961974,0.2707866668701172,0.031102835783597817,232,48,186,"{'neurons_hidden_3': 232, 'neurons_hidden_2': 48, 'neurons_hidden_1': 186}",-455.23635883843133,-407.9082001804112,-462.02014810798624,-1583.0650684931506,-373.35778959079016,-656.3175130421539,464.5039332325995,207
112,0.821650505065918,0.026964927526194976,0.2729973793029785,0.02306871816787492,28,246,130,"{'neurons_hidden_3': 28, 'neurons_hidden_2': 246, 'neurons_hidden_1': 130}",-420.40340500917006,-398.53728714003614,-382.32684295944694,-381.8891949590689,-377.9408292561171,-392.2195118647678,15.765197364352472,66
113,0.7993849277496338,0.04106233800789189,0.25533504486083985,0.02129988041454649,81,138,82,"{'neurons_hidden_3': 81, 'neurons_hidden_2': 138, 'neurons_hidden_1': 82}",-508.57429121249044,-514.7863752135488,-366.74288896016157,-435.8256163122399,-397.95927325159136,-444.77768899000637,58.87742568261833,137
114,0.8074084758758545,0.026822856827099475,0.26377644538879397,0.019936229084780443,167,153,190,"{'neurons_hidden_3': 167, 'neurons_hidden_2': 153, 'neurons_hidden_1': 190}",-482.1120881797269,-390.5831125939809,-459.8195346713318,-360.3485232209455,-1695.11301369863,-677.5952544729231,510.68655374012366,233
115,0.7899302959442138,0.037867222704481625,0.25660929679870603,0.013910377720532968,123,78,272,"{'neurons_hidden_3': 123, 'neurons_hidden_2': 78, 'neurons_hidden_1': 272}",-448.64198438086777,-1754.8458904109589,-427.351267493578,-393.4421783259788,-414.2783582064659,-687.7119357635698,533.8684496906621,239
116,0.8056833267211914,0.03603623844414769,0.26551251411437987,0.014801018084752846,129,244,125,"{'neurons_hidden_3': 129, 'neurons_hidden_2': 244, 'neurons_hidden_1': 125}",-448.250151027303,-391.0535593271666,-357.32932910466707,-401.31683521691036,-348.40821666684695,-389.2716182685788,35.54393708956826,59
